table,lev,time,kuski
189,51,"43,19",Zweq
189,52,"25,01",TorInge
189,53,"17,26",deadnite
189,54,"1:29,55",psy
190,1,"14,07",Karlis
190,2,"15,21","as [RUS]"
190,3,"17,86",TomCat
190,4,"29,98",Tantal
190,5,"20,49",Kuper
190,6,"31,74",Karlis
190,7,"33,27",Cloud
190,8,"20,94",Zweq
190,9,"57,72",Zweq
190,10,"11,60",mr
190,11,"23,77",Zweq
190,12,"21,13",jx
190,13,"15,73",mr
190,14,"17,68",niktata
190,15,"52,44",Zweq
190,16,"1:26,54",TorInge
190,17,"54,79",Zweq
190,18,"44,51",Phillip
190,19,"37,17",milagros
190,20,"59,71",Zweq
190,21,"14,48",Karlis
190,22,"39,28",TorInge
190,23,"36,99",TorInge
190,24,"52,43",jx
190,25,"24,58",deadnite
190,26,"22,56",Jalli
190,27,"35,08",Zweq
190,28,"50,97",TorInge
190,29,"44,54",John
190,30,"32,98",Stini
190,31,"1:17,55",Zweq
190,32,"43,32",ANpDaD
190,33,"59,54",Zweq
190,34,"36,62",Zweq
190,35,"2:18,03",Zweq
190,36,"57,94",TorInge
190,37,"54,53",Zweq
190,38,"29,70",Jalli
190,39,"40,45",Totti
190,40,"1:24,23",Zweq
190,41,"39,17",TorInge
190,42,"47,60",TorInge
190,43,"57,64",TorInge
190,44,"11,53",Bokhylle
190,45,"32,62",Zweq
190,46,"55,34",Luther
190,47,"19,16",Stini
190,48,"46,35","Luther [IE]"
190,49,"38,67",Zweq
190,50,"53,85",TorInge
190,51,"43,19",Zweq
190,52,"25,01",TorInge
190,53,"17,26",deadnite
190,54,"1:29,55",psy
191,1,"14,07",Karlis
191,2,"15,21","as [RUS]"
191,3,"17,86",TomCat
191,4,"29,98",Tantal
191,5,"20,39",Jalli
191,6,"31,74",Karlis
191,7,"33,27",Cloud
191,8,"20,94",Zweq
191,9,"57,72",Zweq
191,10,"11,60",mr
191,11,"23,77",Zweq
191,12,"21,13",jx
191,13,"15,73",mr
191,14,"17,68",niktata
191,15,"52,44",Zweq
191,16,"1:26,54",TorInge
191,17,"54,79",Zweq
191,18,"44,51",Phillip
191,19,"37,17",milagros
191,20,"59,71",Zweq
191,21,"14,48",Karlis
191,22,"39,28",TorInge
191,23,"36,99",TorInge
191,24,"52,43",jx
191,25,"24,58",deadnite
191,26,"22,56",Jalli
191,27,"35,08",Zweq
191,28,"50,97",TorInge
191,29,"44,54",John
191,30,"32,98",Stini
191,31,"1:17,55",Zweq
191,32,"43,32",ANpDaD
191,33,"58,97",Karlis
191,34,"36,62",Zweq
191,35,"2:18,03",Zweq
191,36,"57,94",TorInge
191,37,"54,53",Zweq
191,38,"29,45",John
191,39,"40,45",Totti
191,40,"1:24,23",Zweq
191,41,"39,17",TorInge
191,42,"47,60",TorInge
191,43,"57,64",TorInge
191,44,"11,53",Bokhylle
191,45,"32,62",Zweq
191,46,"55,34",Luther
191,47,"19,16",Stini
191,48,"46,35","Luther [IE]"
191,49,"38,67",Zweq
191,50,"53,85",TorInge
191,51,"43,19",Zweq
191,52,"25,01",TorInge
191,53,"17,26",deadnite
191,54,"1:29,55",psy
192,1,"14,07",Karlis
192,2,"15,21","as [RUS]"
192,3,"17,86",TomCat
192,4,"29,98",Tantal
192,5,"20,16",Karlis
192,6,"30,90",Zweq
192,7,"33,27",Cloud
192,8,"20,94",Zweq
192,9,"57,72",Zweq
192,10,"11,60",mr
192,11,"23,77",Zweq
192,12,"21,13",jx
192,13,"15,73",mr
192,14,"17,68",niktata
192,15,"52,44",Zweq
192,16,"1:26,54",TorInge
192,17,"54,79",Zweq
192,18,"44,51",Phillip
192,19,"37,17",milagros
192,20,"59,71",Zweq
192,21,"14,48",Karlis
192,22,"39,28",TorInge
192,23,"36,99",TorInge
192,24,"52,43",jx
192,25,"24,58",deadnite
192,26,"22,56",Jalli
192,27,"35,08",Zweq
192,28,"50,97",TorInge
192,29,"44,54",John
192,30,"32,98",Stini
192,31,"1:17,55",Zweq
192,32,"43,32",ANpDaD
192,33,"58,89",Zweq
192,34,"36,62",Zweq
192,35,"2:18,03",Zweq
192,36,"57,94",TorInge
192,37,"54,53",Zweq
192,38,"29,45",John
192,39,"40,45",Totti
192,40,"1:24,23",Zweq
192,41,"39,17",TorInge
192,42,"47,60",TorInge
192,43,"57,64",TorInge
192,44,"11,53",Bokhylle
192,45,"32,62",Zweq
192,46,"55,34",Luther
192,47,"19,16",Stini
192,48,"46,35","Luther [IE]"
192,49,"38,67",Zweq
192,50,"53,85",TorInge
192,51,"43,19",Zweq
192,52,"25,01",TorInge
192,53,"17,26",deadnite
192,54,"1:29,55",psy
193,1,"14,07",Karlis
193,2,"15,20","infected [TFK]"
193,3,"17,86",TomCat
193,4,"29,98",Tantal
193,5,"20,16",Karlis
193,6,"30,90",Zweq
193,7,"33,27",Cloud
193,8,"20,94",Zweq
193,9,"57,72",Zweq
193,10,"11,60",mr
193,11,"23,77",Zweq
193,12,"21,13",jx
193,13,"15,73",mr
193,14,"17,68",niktata
193,15,"52,44",Zweq
193,16,"1:26,54",TorInge
193,17,"54,79",Zweq
193,18,"44,51",Phillip
193,19,"37,17",milagros
193,20,"59,71",Zweq
193,21,"14,48",Karlis
193,22,"39,28",TorInge
193,23,"36,99",TorInge
193,24,"52,43",jx
193,25,"24,58",deadnite
193,26,"22,56",Jalli
193,27,"35,08",Zweq
193,28,"50,97",TorInge
193,29,"44,54",John
193,30,"32,98",Stini
193,31,"1:17,55",Zweq
193,32,"43,32",ANpDaD
193,33,"58,89",Zweq
193,34,"36,62",Zweq
193,35,"2:18,03",Zweq
193,36,"57,94",TorInge
193,37,"54,53",Zweq
193,38,"29,45",John
193,39,"40,45",Totti
193,40,"1:24,23",Zweq
193,41,"39,17",TorInge
193,42,"47,60",TorInge
193,43,"57,64",TorInge
193,44,"11,53",Bokhylle
193,45,"32,62",Zweq
193,46,"55,34",Luther
193,47,"19,16",Stini
193,48,"46,35","Luther [IE]"
193,49,"38,67",Zweq
193,50,"53,85",TorInge
193,51,"43,19",Zweq
193,52,"25,01",TorInge
193,53,"17,26",deadnite
193,54,"1:29,55",psy
194,1,"14,07",Karlis
194,2,"15,20","infected [TFK]"
194,3,"17,86",TomCat
194,4,"29,98",Tantal
194,5,"20,16",Karlis
194,6,"30,90",Zweq
194,7,"33,27",Cloud
194,8,"20,94",Zweq
194,9,"57,72",Zweq
194,10,"11,60",mr
194,11,"23,77",Zweq
194,12,"20,92",MadMan
194,13,"15,73",mr
194,14,"17,68",niktata
194,15,"52,44",Zweq
194,16,"1:26,54",TorInge
194,17,"54,79",Zweq
194,18,"44,51",Phillip
194,19,"37,17",milagros
194,20,"59,71",Zweq
194,21,"14,48",Karlis
194,22,"39,28",TorInge
194,23,"36,99",TorInge
194,24,"52,43",jx
194,25,"24,58",deadnite
194,26,"22,56",Jalli
194,27,"35,08",Zweq
194,28,"50,97",TorInge
194,29,"44,54",John
194,30,"32,98",Stini
194,31,"1:17,55",Zweq
194,32,"43,32",ANpDaD
194,33,"58,89",Zweq
194,34,"36,62",Zweq
194,35,"2:18,03",Zweq
194,36,"57,94",TorInge
194,37,"54,53",Zweq
194,38,"29,45",John
194,39,"40,45",Totti
194,40,"1:24,23",Zweq
194,41,"39,17",TorInge
194,42,"47,60",TorInge
194,43,"57,64",TorInge
194,44,"11,53",Bokhylle
194,45,"32,62",Zweq
194,46,"55,34",Luther
194,47,"19,16",Stini
194,48,"46,35","Luther [IE]"
194,49,"38,67",Zweq
194,50,"53,85",TorInge
194,51,"43,19",Zweq
194,52,"25,01",TorInge
194,53,"17,26",deadnite
194,54,"1:29,55",psy
195,1,"14,07",Karlis
195,2,"15,20","infected [TFK]"
195,3,"17,86",TomCat
195,4,"29,98",Tantal
195,5,"20,16",Karlis
195,6,"30,90",Zweq
195,7,"33,27",Cloud
195,8,"20,94",Zweq
195,9,"57,72",Zweq
195,10,"11,60",mr
195,11,"23,77",Zweq
195,12,"20,92",MadMan
195,13,"15,73",mr
195,14,"17,68",niktata
195,15,"52,44",Zweq
195,16,"1:26,54",TorInge
195,17,"54,79",Zweq
195,18,"44,51",Phillip
195,19,"37,17",milagros
195,20,"59,71",Zweq
195,21,"14,48",Karlis
195,22,"39,28",TorInge
195,23,"36,99",TorInge
195,24,"52,43",jx
195,25,"24,58",deadnite
195,26,"22,56",Jalli
195,27,"35,08",Zweq
195,28,"50,97",TorInge
195,29,"44,54",John
195,30,"32,98",Stini
195,31,"1:17,55",Zweq
195,32,"43,32",ANpDaD
195,33,"58,89",Zweq
195,34,"36,62",Zweq
195,35,"2:18,03",Zweq
195,36,"57,94",TorInge
195,37,"54,53",Zweq
195,38,"29,45",John
195,39,"40,45",Totti
195,40,"1:24,23",Zweq
195,41,"39,17",TorInge
195,42,"47,60",TorInge
195,43,"57,64",TorInge
195,44,"11,53",Bokhylle
195,45,"32,62",Zweq
195,46,"55,34",Luther
195,47,"19,16",Stini
195,48,"46,35","Luther [IE]"
195,49,"38,67",Zweq
195,50,"53,85",TorInge
195,51,"43,19",Zweq
195,52,"24,91",Karlis
195,53,"17,26",deadnite
195,54,"1:29,55",psy
196,1,"14,07",Karlis
196,2,"15,20","infected [TFK]"
196,3,"17,86",TomCat
196,4,"29,98",Tantal
196,5,"20,16",Karlis
196,6,"30,75",TorInge
196,7,"33,27",Cloud
196,8,"20,94",Zweq
196,9,"57,72",Zweq
196,10,"11,60",mr
196,11,"23,77",Zweq
196,12,"20,92",MadMan
196,13,"15,73",mr
196,14,"17,68",niktata
196,15,"52,44",Zweq
196,16,"1:26,54",TorInge
196,17,"54,79",Zweq
196,18,"44,51",Phillip
196,19,"37,17",milagros
196,20,"59,71",Zweq
196,21,"14,48",Karlis
196,22,"39,28",TorInge
196,23,"36,99",TorInge
196,24,"52,43",jx
196,25,"24,58",deadnite
196,26,"22,56",Jalli
196,27,"35,08",Zweq
196,28,"50,97",TorInge
196,29,"44,54",John
196,30,"32,98",Stini
196,31,"1:17,55",Zweq
196,32,"43,32",ANpDaD
196,33,"58,89",Zweq
196,34,"36,62",Zweq
196,35,"2:18,03",Zweq
196,36,"57,94",TorInge
196,37,"54,53",Zweq
196,38,"29,45",John
196,39,"40,45",Totti
196,40,"1:24,23",Zweq
196,41,"39,17",TorInge
196,42,"47,60",TorInge
196,43,"57,64",TorInge
196,44,"11,53",Bokhylle
196,45,"32,62",Zweq
196,46,"55,34",Luther
196,47,"19,16",Stini
196,48,"46,35","Luther [IE]"
196,49,"38,67",Zweq
196,50,"53,85",TorInge
196,51,"43,19",Zweq
196,52,"24,91",Karlis
196,53,"17,26",deadnite
196,54,"1:29,55",psy
197,1,"14,07",Karlis
197,2,"15,20","infected [TFK]"
197,3,"17,86",TomCat
197,4,"29,98",Tantal
197,5,"20,16",Karlis
197,6,"30,75",TorInge
197,7,"33,27",Cloud
197,8,"20,94",Zweq
197,9,"57,72",Zweq
197,10,"11,60",mr
197,11,"23,77",Zweq
197,12,"20,88",Karlis
197,13,"15,73",mr
197,14,"17,68",niktata
197,15,"52,44",Zweq
197,16,"1:26,54",TorInge
197,17,"54,79",Zweq
197,18,"44,51",Phillip
197,19,"37,17",milagros
197,20,"59,68",TorInge
197,21,"14,48",Karlis
197,22,"39,28",TorInge
197,23,"36,99",TorInge
197,24,"52,43",jx
197,25,"24,58",deadnite
197,26,"22,56",Jalli
197,27,"34,88",TorInge
197,28,"50,97",TorInge
197,29,"44,54",John
197,30,"32,98",Stini
197,31,"1:17,55",Zweq
197,32,"43,32",ANpDaD
197,33,"58,89",Zweq
197,34,"36,62",Zweq
197,35,"2:18,03",Zweq
197,36,"57,94",TorInge
197,37,"54,53",Zweq
197,38,"29,45",John
197,39,"40,45",Totti
197,40,"1:24,23",Zweq
197,41,"39,17",TorInge
197,42,"47,60",TorInge
197,43,"57,64",TorInge
197,44,"11,53",Bokhylle
197,45,"32,62",Zweq
197,46,"55,34",Luther
197,47,"19,16",Stini
197,48,"46,35","Luther [IE]"
197,49,"38,67",Zweq
197,50,"53,85",TorInge
197,51,"43,19",Zweq
197,52,"24,85",TorInge
197,53,"17,26",deadnite
197,54,"1:29,55",psy
198,1,"14,07",Karlis
198,2,"15,20","infected [TFK]"
198,3,"17,83",TorInge
198,4,"29,98",Tantal
198,5,"20,16",Karlis
198,6,"30,75",TorInge
198,7,"33,27",Cloud
198,8,"20,94",Zweq
198,9,"57,72",Zweq
198,10,"11,60",mr
198,11,"23,77",Zweq
198,12,"20,88",Karlis
198,13,"15,73",mr
198,14,"17,68",niktata
198,15,"52,44",Zweq
198,16,"1:26,54",TorInge
198,17,"54,79",Zweq
198,18,"44,51",Phillip
198,19,"37,17",milagros
198,20,"59,68",TorInge
198,21,"14,48",Karlis
198,22,"39,28",TorInge
198,23,"36,99",TorInge
198,24,"52,43",jx
198,25,"24,58",deadnite
198,26,"22,56",Jalli
198,27,"34,88",TorInge
198,28,"50,97",TorInge
198,29,"44,54",John
198,30,"32,98",Stini
198,31,"1:17,55",Zweq
198,32,"43,32",ANpDaD
198,33,"58,89",Zweq
198,34,"36,62",Zweq
198,35,"2:18,03",Zweq
198,36,"57,94",TorInge
198,37,"54,53",Zweq
198,38,"29,45",John
198,39,"40,43",KD
198,40,"1:24,23",Zweq
198,41,"39,17",TorInge
198,42,"47,60",TorInge
198,43,"57,64",TorInge
198,44,"11,53",Bokhylle
198,45,"32,62",Zweq
198,46,"55,34",Luther
198,47,"19,16",Stini
198,48,"46,35","Luther [IE]"
198,49,"38,67",Zweq
198,50,"53,85",TorInge
198,51,"43,19",Zweq
198,52,"24,85",TorInge
198,53,"17,26",deadnite
198,54,"1:28,56",TorInge
199,1,"14,07",Karlis
199,2,"15,20","infected [TFK]"
199,3,"17,83",TorInge
199,4,"29,98",Tantal
199,5,"20,16",Karlis
199,6,"30,75",TorInge
199,7,"33,27",Cloud
199,8,"20,94",Zweq
199,9,"57,72",Zweq
199,10,"11,60",mr
199,11,"23,77",Zweq
199,12,"20,88",Karlis
199,13,"15,73",mr
199,14,"17,68",niktata
199,15,"52,44",Zweq
199,16,"1:26,54",TorInge
199,17,"54,79",Zweq
199,18,"44,51",Phillip
199,19,"37,17",milagros
199,20,"59,68",TorInge
199,21,"14,48",Karlis
199,22,"39,28",TorInge
199,23,"36,99",TorInge
199,24,"52,43",jx
199,25,"24,58",deadnite
199,26,"22,52",Jalli
199,27,"34,88",TorInge
199,28,"50,97",TorInge
199,29,"44,54",John
199,30,"32,98",Stini
199,31,"1:17,55",Zweq
199,32,"43,32",ANpDaD
199,33,"58,89",Zweq
199,34,"36,62",Zweq
199,35,"2:18,03",Zweq
199,36,"57,94",TorInge
199,37,"54,53",Zweq
199,38,"29,45",John
199,39,"40,42",KD
199,40,"1:24,23",Zweq
199,41,"39,17",TorInge
199,42,"47,60",TorInge
199,43,"57,64",TorInge
199,44,"11,53",Bokhylle
199,45,"32,62",Zweq
199,46,"55,34",Luther
199,47,"19,16",Stini
199,48,"46,35","Luther [IE]"
199,49,"38,67",Zweq
199,50,"53,85",TorInge
199,51,"43,19",Zweq
199,52,"24,85",TorInge
199,53,"17,26",deadnite
199,54,"1:26,90",TorInge
200,1,"14,07",Karlis
200,2,"15,20","infected [TFK]"
200,3,"17,83",TorInge
200,4,"29,98",Tantal
200,5,"20,16",Karlis
200,6,"30,75",TorInge
200,7,"33,27",Cloud
200,8,"20,94",Zweq
200,9,"57,72",Zweq
200,10,"11,60",mr
200,11,"23,73",TorInge
200,12,"20,88",Karlis
200,13,"15,73",mr
200,14,"17,68",niktata
200,15,"52,44",Zweq
200,16,"1:26,54",TorInge
200,17,"54,73",TorInge
200,18,"44,51",Phillip
200,19,"37,17",milagros
200,20,"59,68",TorInge
200,21,"14,48",Karlis
200,22,"39,28",TorInge
200,23,"36,99",TorInge
200,24,"52,19",TorInge
200,25,"24,58",deadnite
200,26,"22,52",Jalli
200,27,"34,88",TorInge
200,28,"50,97",TorInge
200,29,"44,54",John
200,30,"32,98",Stini
200,31,"1:17,55",Zweq
200,32,"43,32",ANpDaD
200,33,"58,89",Zweq
200,34,"36,62",Zweq
200,35,"2:18,03",Zweq
200,36,"57,94",TorInge
200,37,"54,53",Zweq
200,38,"29,32",Jalli
200,39,"40,15",Stini
200,40,"1:24,23",Zweq
200,41,"39,17",TorInge
200,42,"47,60",TorInge
200,43,"57,64",TorInge
200,44,"11,53",Bokhylle
200,45,"32,62",Zweq
200,46,"55,34",Luther
200,47,"19,16",Stini
200,48,"46,35","Luther [IE]"
200,49,"38,67",Zweq
200,50,"53,85",TorInge
200,51,"43,19",Zweq
200,52,"24,85",TorInge
200,53,"17,26",deadnite
200,54,"1:26,90",TorInge
201,1,"14,05",Karlis
201,2,"15,20","infected [TFK]"
201,3,"17,83",TorInge
201,4,"29,98",Tantal
201,5,"20,16",Karlis
201,6,"30,75",TorInge
201,7,"33,27",Cloud
201,8,"20,94",Zweq
201,9,"57,72",Zweq
201,10,"11,60",mr
201,11,"23,73",TorInge
201,12,"20,88",Karlis
201,13,"15,73",mr
201,14,"17,68",niktata
201,15,"52,44",Zweq
201,16,"1:26,54",TorInge
201,17,"54,73",TorInge
201,18,"44,51",Phillip
201,19,"37,17",milagros
201,20,"59,68",TorInge
201,21,"14,48",Karlis
201,22,"39,28",TorInge
201,23,"36,48",Zweq
201,24,"52,19",TorInge
201,25,"24,50",TorInge
201,26,"22,52",Jalli
201,27,"34,88",TorInge
201,28,"50,97",TorInge
201,29,"44,54",John
201,30,"32,98",Stini
201,31,"1:17,55",Zweq
201,32,"43,32",ANpDaD
201,33,"58,89",Zweq
201,34,"36,62",Zweq
201,35,"2:18,03",Zweq
201,36,"57,94",TorInge
201,37,"54,53",Zweq
201,38,"29,32",Jalli
201,39,"40,15",Stini
201,40,"1:24,23",Zweq
201,41,"39,17",TorInge
201,42,"47,60",TorInge
201,43,"56,96",TorInge
201,44,"11,53",Bokhylle
201,45,"32,62",Zweq
201,46,"55,34",Luther
201,47,"19,16",Stini
201,48,"46,35","Luther [IE]"
201,49,"38,67",Zweq
201,50,"53,85",TorInge
201,51,"43,19",Zweq
201,52,"24,85",TorInge
201,53,"17,26",deadnite
201,54,"1:26,90",TorInge
202,1,"14,05",Karlis
202,2,"15,19",Ded
202,3,"17,83",TorInge
202,4,"29,98",Tantal
202,5,"20,16",Karlis
202,6,"30,75",TorInge
202,7,"33,27",Cloud
202,8,"20,94",Zweq
202,9,"57,46",TorInge
202,10,"11,60",mr
202,11,"23,73",TorInge
202,12,"20,88",Karlis
202,13,"15,73",mr
202,14,"17,68",niktata
202,15,"52,44",Zweq
202,16,"1:26,54",TorInge
202,17,"54,73",TorInge
202,18,"44,51",Phillip
202,19,"37,17",milagros
202,20,"59,68",TorInge
202,21,"14,48",Karlis
202,22,"39,28",TorInge
202,23,"36,46",TorInge
202,24,"52,19",TorInge
202,25,"24,50",TorInge
202,26,"22,52",Jalli
202,27,"34,88",TorInge
202,28,"50,97",TorInge
202,29,"44,54",John
202,30,"32,98",Stini
202,31,"1:17,55",Zweq
202,32,"43,31",John
202,33,"58,89",Zweq
202,34,"36,62",Zweq
202,35,"2:18,03",Zweq
202,36,"57,94",TorInge
202,37,"54,53",Zweq
202,38,"29,25",Jalli
202,39,"40,15",Stini
202,40,"1:24,23",Zweq
202,41,"39,17",TorInge
202,42,"47,60",TorInge
202,43,"56,96",TorInge
202,44,"11,53",Bokhylle
202,45,"32,62",Zweq
202,46,"55,34",Luther
202,47,"19,16",Stini
202,48,"46,35","Luther [IE]"
202,49,"38,67",Zweq
202,50,"53,85",TorInge
202,51,"43,19",Zweq
202,52,"24,85",TorInge
202,53,"17,26",deadnite
202,54,"1:26,90",TorInge
203,1,"14,05",Karlis
203,2,"15,18",Dariuz
203,3,"17,83",TorInge
203,4,"29,98",Tantal
203,5,"20,16",Karlis
203,6,"30,75",TorInge
203,7,"33,27",Cloud
203,8,"20,94",Zweq
203,9,"57,46",TorInge
203,10,"11,60",mr
203,11,"23,73",TorInge
203,12,"20,88",Karlis
203,13,"15,73",mr
203,14,"17,68",niktata
203,15,"52,44",Zweq
203,16,"1:26,54",TorInge
203,17,"54,73",TorInge
203,18,"44,51",Phillip
203,19,"37,17",milagros
203,20,"59,68",TorInge
203,21,"14,48",Karlis
203,22,"39,28",TorInge
203,23,"36,46",TorInge
203,24,"52,19",TorInge
203,25,"24,50",TorInge
203,26,"22,52",Jalli
203,27,"34,88",TorInge
203,28,"50,97",TorInge
203,29,"44,54",John
203,30,"32,98",Stini
203,31,"1:17,55",Zweq
203,32,"43,31",John
203,33,"58,89",Zweq
203,34,"36,62",Zweq
203,35,"2:18,03",Zweq
203,36,"57,94",TorInge
203,37,"54,53",Zweq
203,38,"29,25",Jalli
203,39,"40,15",Stini
203,40,"1:24,23",Zweq
203,41,"39,17",TorInge
203,42,"47,60",TorInge
203,43,"56,96",TorInge
203,44,"11,53",Bokhylle
203,45,"32,62",Zweq
203,46,"55,34",Luther
203,47,"19,16",Stini
203,48,"46,35","Luther [IE]"
203,49,"38,67",Zweq
203,50,"53,85",TorInge
203,51,"43,19",Zweq
203,52,"24,85",TorInge
203,53,"17,26",deadnite
203,54,"1:26,90",TorInge
204,1,"14,05",Karlis
204,2,"15,18",Dariuz
204,3,"17,83",TorInge
204,4,"29,98",Tantal
204,5,"20,16",Karlis
204,6,"30,75",TorInge
204,7,"33,27",Cloud
204,8,"20,94",Zweq
204,9,"57,46",TorInge
204,10,"11,60",mr
204,11,"23,73",TorInge
204,12,"20,88",Karlis
204,13,"15,73",mr
204,14,"17,68",niktata
204,15,"52,44",Zweq
204,16,"1:26,54",TorInge
204,17,"54,73",TorInge
204,18,"44,51",Phillip
204,19,"37,17",milagros
204,20,"59,68",TorInge
204,21,"14,48",Karlis
204,22,"39,28",TorInge
204,23,"36,46",TorInge
204,24,"52,19",TorInge
204,25,"24,50",TorInge
204,26,"22,52",Jalli
204,27,"34,88",TorInge
204,28,"50,92",Luther
204,29,"44,54",John
204,30,"32,98",Stini
204,31,"1:17,55",Zweq
204,32,"43,31",John
204,33,"58,89",Zweq
204,34,"36,62",Zweq
204,35,"2:18,03",Zweq
204,36,"57,94",TorInge
204,37,"54,53",Zweq
204,38,"29,25",Jalli
204,39,"40,15",Stini
204,40,"1:24,23",Zweq
204,41,"39,17",TorInge
204,42,"47,60",TorInge
204,43,"56,96",TorInge
204,44,"11,53",Bokhylle
204,45,"32,62",Zweq
204,46,"55,34",Luther
204,47,"19,16",Stini
204,48,"46,35","Luther [IE]"
204,49,"38,67",Zweq
204,50,"53,85",TorInge
204,51,"43,19",Zweq
204,52,"24,85",TorInge
204,53,"17,26",deadnite
204,54,"1:26,90",TorInge
205,1,"14,05",Karlis
205,2,"15,18",Dariuz
205,3,"17,83",TorInge
205,4,"29,98",Tantal
205,5,"20,16",Karlis
205,6,"30,75",TorInge
205,7,"33,27",Cloud
205,8,"20,94",Zweq
205,9,"57,46",TorInge
205,10,"11,60",mr
205,11,"23,73",TorInge
205,12,"20,88",Karlis
205,13,"15,73",mr
205,14,"17,68",niktata
205,15,"52,44",Zweq
205,16,"1:26,54",TorInge
205,17,"54,73",TorInge
205,18,"44,51",Phillip
205,19,"37,17",milagros
205,20,"59,68",TorInge
205,21,"14,48",Karlis
205,22,"39,28",TorInge
205,23,"36,46",TorInge
205,24,"51,08",TorInge
205,25,"24,50",TorInge
205,26,"22,52",Jalli
205,27,"34,88",TorInge
205,28,"50,92",Luther
205,29,"44,54",John
205,30,"32,98",Stini
205,31,"1:16,84",TorInge
205,32,"43,31",John
205,33,"58,89",Zweq
205,34,"36,62",Zweq
205,35,"2:17,46",TorInge
205,36,"57,94",TorInge
205,37,"54,53",Zweq
205,38,"29,25",Jalli
205,39,"40,15",Stini
205,40,"1:24,23",Zweq
205,41,"39,17",TorInge
205,42,"47,60",TorInge
205,43,"56,96",TorInge
205,44,"11,53",Bokhylle
205,45,"32,62",Zweq
205,46,"55,34",Luther
205,47,"19,16",Stini
205,48,"46,35","Luther [IE]"
205,49,"38,67",Zweq
205,50,"53,85",TorInge
205,51,"43,19",Zweq
205,52,"24,85",TorInge
205,53,"17,26",deadnite
205,54,"1:26,90",TorInge
206,1,"14,05",Karlis
206,2,"15,18",Dariuz
206,3,"17,83",TorInge
206,4,"29,98",Tantal
206,5,"20,16",Karlis
206,6,"30,75",TorInge
206,7,"33,27",Cloud
206,8,"20,94",Zweq
206,9,"57,46",TorInge
206,10,"11,60",mr
206,11,"23,66",Karlis
206,12,"20,88",Karlis
206,13,"15,73",mr
206,14,"17,68",niktata
206,15,"52,44",Zweq
206,16,"1:26,54",TorInge
206,17,"54,73",TorInge
206,18,"44,51",Phillip
206,19,"37,17",milagros
206,20,"59,68",TorInge
206,21,"14,48",Karlis
206,22,"39,28",TorInge
206,23,"36,46",TorInge
206,24,"51,08",TorInge
206,25,"24,50",TorInge
206,26,"22,52",Jalli
206,27,"34,88",TorInge
206,28,"50,92",Luther
206,29,"44,54",John
206,30,"32,98",Stini
206,31,"1:16,84",TorInge
206,32,"43,31",John
206,33,"58,89",Zweq
206,34,"36,62",Zweq
206,35,"2:17,46",TorInge
206,36,"57,94",TorInge
206,37,"54,53",Zweq
206,38,"29,25",Jalli
206,39,"40,15",Stini
206,40,"1:24,23",Zweq
206,41,"39,17",TorInge
206,42,"47,60",TorInge
206,43,"56,96",TorInge
206,44,"11,53",Bokhylle
206,45,"32,62",Zweq
206,46,"55,34",Luther
206,47,"19,16",Stini
206,48,"46,35","Luther [IE]"
206,49,"38,67",Zweq
206,50,"53,85",TorInge
206,51,"43,19",Zweq
206,52,"24,85",TorInge
206,53,"17,26",deadnite
206,54,"1:26,90",TorInge
207,1,"14,05",Karlis
207,2,"15,18",Dariuz
207,3,"17,83",TorInge
207,4,"29,98",Tantal
207,5,"20,16",Karlis
207,6,"30,75",TorInge
207,7,"33,27",Cloud
207,8,"20,94",Zweq
207,9,"57,46",TorInge
207,10,"11,60",mr
207,11,"23,66",Karlis
207,12,"20,88",Karlis
207,13,"15,73",mr
207,14,"17,68",niktata
207,15,"52,44",Zweq
207,16,"1:26,54",TorInge
207,17,"54,67",John
207,18,"44,51",Phillip
207,19,"37,17",milagros
207,20,"59,68",TorInge
207,21,"14,48",Karlis
207,22,"39,28",TorInge
207,23,"36,46",TorInge
207,24,"51,08",TorInge
207,25,"24,50",TorInge
207,26,"22,52",Jalli
207,27,"34,88",TorInge
207,28,"50,92",Luther
207,29,"44,54",John
207,30,"32,98",Stini
207,31,"1:16,84",TorInge
207,32,"43,31",John
207,33,"58,89",Zweq
207,34,"36,62",Zweq
207,35,"2:17,46",TorInge
207,36,"57,94",TorInge
207,37,"54,53",Zweq
207,38,"29,25",Jalli
207,39,"40,05",Stini
207,40,"1:24,23",Zweq
207,41,"39,17",TorInge
207,42,"47,60",TorInge
207,43,"56,96",TorInge
207,44,"11,53",Bokhylle
207,45,"32,62",Zweq
207,46,"55,34",Luther
207,47,"19,16",Stini
207,48,"46,35","Luther [IE]"
207,49,"38,67",Zweq
207,50,"53,85",TorInge
207,51,"43,19",Zweq
207,52,"24,85",TorInge
207,53,"17,26",deadnite
207,54,"1:26,90",TorInge
208,1,"14,05",Karlis
208,2,"15,18",Dariuz
208,3,"17,83",TorInge
208,4,"29,98",Tantal
208,5,"20,16",Karlis
208,6,"30,75",TorInge
208,7,"33,27",Cloud
208,8,"20,94",Zweq
208,9,"57,46",TorInge
208,10,"11,60",mr
208,11,"23,66",Karlis
208,12,"20,88",Karlis
208,13,"15,73",mr
208,14,"17,68",niktata
208,15,"52,44",Zweq
208,16,"1:26,54",TorInge
208,17,"54,67",John
208,18,"44,51",Phillip
208,19,"37,17",milagros
208,20,"59,68",TorInge
208,21,"14,48",Karlis
